sqlite> select * from domain where sourceid=2 and id<2648365;
Id;Name;Level;sourceid;CategoryName;CatId;Cat2Id;Cat3Id;Invariance;Pcountry
2647480;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647481;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647482;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647483;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647484;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647485;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647486;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647487;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647488;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647489;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647490;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647491;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647492;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647493;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647494;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647495;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647496;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647497;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647498;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647499;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647500;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647501;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647502;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647503;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647504;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647505;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647506;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647507;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647508;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647509;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647510;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647511;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647512;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647513;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647514;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647515;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647516;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647517;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647518;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647519;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647520;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647521;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647522;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647523;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647524;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647525;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647526;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647527;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647528;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647529;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647530;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647531;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647532;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647533;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647534;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647535;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647536;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647537;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647538;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647539;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647540;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647541;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647542;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647543;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647544;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647545;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647546;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647547;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647548;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647549;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647550;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647551;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647552;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647553;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647554;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647555;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647556;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647557;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647558;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647559;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647560;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647561;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647562;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647563;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647564;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647565;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647566;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647567;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647568;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647569;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647570;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647571;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647572;newscientist.com;2;2;News;21;;;5;
2647573;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647574;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647575;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647576;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647577;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647578;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647579;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647580;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647581;guardian.co.uk;3;2;News;21;;;5;
2647582;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647583;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647584;jzhuqzp.x.incapdns.net;4;2;News;21;;;5;
2647585;sigmaxi.org;2;2;News;21;;;5;
2647586;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647587;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647588;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647589;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647590;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647591;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647592;push.fungames-forfree.com;3;2;Gambling;38;;;5;
2647593;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647594;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647595;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647596;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647597;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647598;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647599;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647600;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647601;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647602;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647603;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647604;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647605;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647606;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647607;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647608;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647609;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647610;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647611;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647612;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647613;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647614;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647615;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647616;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647617;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647618;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647619;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647620;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647621;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647622;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647623;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647624;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647625;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647626;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647627;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647628;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647629;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647630;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647631;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647632;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647633;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647634;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647635;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647636;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647637;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647638;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647639;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647640;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647641;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647642;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647643;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647644;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647645;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647646;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647647;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647648;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647649;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647650;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647651;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647652;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647653;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647654;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647655;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647656;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647657;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647658;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647659;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647660;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647661;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647662;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647663;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647664;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647665;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647666;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647667;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647668;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647669;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647670;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647671;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647672;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647673;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647674;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647675;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647676;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647677;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647678;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647679;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647680;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647681;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647682;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647683;zd673uc.x.incapdns.net;4;2;News;21;;;5;
2647684;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647685;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647686;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647687;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647688;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647689;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647690;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647691;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647692;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647693;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647694;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647695;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647696;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647697;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647698;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647699;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647700;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647701;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647702;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647703;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647704;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647705;cdn.datatables.net;3;2;Computer;13;;;5;
2647706;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647707;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647708;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647709;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647710;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647711;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647712;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647713;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647714;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647715;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647716;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647717;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647718;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647719;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647720;ultraadserver.com;2;2;Computer;13;;;5;
2647721;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647722;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647723;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647724;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647725;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647726;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647727;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647728;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647729;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647730;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647731;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647732;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647733;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647734;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647735;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647736;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647737;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647738;api.metro.co.uk;4;2;News;21;;;5;
2647739;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647740;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647741;api.metro.co.uk;4;2;News;21;;;5;
2647742;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647743;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647744;metro.co.uk;3;2;News;21;;;5;
2647745;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647746;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647747;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647748;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647749;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647750;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647751;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647752;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647753;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647754;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647755;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647756;erdbeerlounge.de;2;2;News;21;;;5;
2647757;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647758;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647759;madame.de;2;2;News;21;;;5;
2647760;yatego.com;2;2;Shopping;26;;;5;
2647761;jolie.de;2;2;News;21;;;5;
2647762;balancebeautytime.com;2;2;News;21;;;5;
2647763;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647764;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647765;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647766;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647767;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647768;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647769;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647770;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647771;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647772;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647773;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647774;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647775;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647776;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647777;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647778;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647779;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647780;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647781;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647782;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647783;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647784;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647785;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647786;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647787;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647788;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647789;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647790;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647791;tvtaeglich.ch;2;2;News;21;;;5;
2647792;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647793;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647794;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647795;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647796;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647797;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647798;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647799;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647800;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647801;bustle.com;2;2;News;21;;;5;
2647802;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647803;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647804;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647805;ontraport.com;2;2;Ads;11;;;5;
2647806;greenflowermedia.ontraport.net;3;2;Computer;13;;;5;
2647807;zamnesia.com;2;2;Drugs;37;;;5;
2647808;learngreenflower.com;2;2;Health;34;;;5;
2647809;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647810;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647811;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647812;ehealthforum.com;2;2;Health;34;;;5;
2647813;static.businessinsider.com;3;2;News;21;;;5;
2647814;superuser.com;2;2;Computer;13;;;5;
2647815;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647816;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647817;deals.linuxquestions.org;3;2;Computer;13;;;5;
2647818;jeremy.linuxquestions.org;3;2;Computer;13;;;5;
2647819;linuxquestions.tradepub.com;3;2;Computer;13;;;5;
2647820;center.io;2;2;Ads;11;;;5;
2647821;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647822;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647823;spiceaddictionsupport.org;2;2;Health;34;;;5;
2647824;android.com;2;2;Sports;44;;;5;
2647825;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647826;purch.com;2;2;News;21;;;5;
2647827;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647828;cdn.onesignal.com;3;2;Computer;13;;;5;
2647829;cannabisnow.com;2;2;Health;34;;;5;
2647830;zazzle.com;2;2;Sports;44;;;5;
2647831;health.ny.gov;3;2;Health;34;;;5;
2647832;a.abcnews.com;3;2;News;21;;;5;
2647833;blog.timberlineknolls.com;3;2;Health;34;;;5;
2647834;ediblesmagazine.com;2;2;News;21;;;5;
2647835;onesignal.com;2;2;Computer;13;;;5;
2647836;os.tc;2;2;Computer;13;;;5;
2647837;tomshardware.com;2;2;Shopping;26;;;5;
2647838;tomshardware.co.uk;3;2;Shopping;26;;;5;
2647839;informational.leadpages.co;3;2;Computer;13;;;5;
2647840;biggiesboxers.com;2;2;Sports;44;;;5;
2647841;cdn.inquisitr.com;3;2;Sports;44;;;5;
2647842;emaze.com;2;2;News;21;;;5;
2647843;gnet.org;2;2;Health;34;;;5;
2647844;marijuanapackaging.com;2;2;Shopping;26;;;5;
2647845;thefix.com;2;2;Health;34;;;5;
2647846;iceheadshop.co.uk;3;2;Drugs;37;;;5;
2647847;anturis.com;2;2;Computer;13;;;5;
2647848;travelocity.ca;2;2;Shopping;26;;;5;
2647849;travelocity.com;2;2;Shopping;26;;;5;
2647850;news.bbcimg.co.uk;4;2;News;21;;;5;
2647851;partychemicals.com;2;2;Drugs;37;;;5;
2647852;heart.co.uk;3;2;News;21;;;5;
2647853;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647854;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647855;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647856;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647857;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647858;leadpages.net;2;2;Ads;11;;;5;
2647859;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647860;drugsinfo-bg.org;2;2;Drugs;37;;;5;
2647861;red-button.org;2;2;Drugs;37;;;5;
2647862;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647863;news.bbcimg.co.uk;4;2;News;21;;;5;
2647864;chess24.com;2;2;News;21;;;5;
2647865;livestream.com;2;2;News;21;;;5;
2647866;foxsportsmidwest.com;2;2;Sports;44;;;5;
2647867;laslfo6.x.incapdns.net;4;2;Sports;44;;;5;
2647868;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647869;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647870;usf3k9e.x.incapdns.net;4;2;Computer;13;;;5;
2647871;news.bbcimg.co.uk;4;2;News;21;;;5;
2647872;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647873;yahoo.net;2;2;Sports;44;;;5;
2647874;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647875;foxsports.com;2;2;Sports;44;;;5;
